,latent_x,latent_y,Co,Cr,Fe,Ni,Mn,Al
17045,-2.190954774,-0.582914573,0.1848,0.179942,0.16713,0.287962,0.074689,0.105477
17046,-2.150753769,-0.582914573,0.184349,0.179421,0.167784,0.287691,0.07413,0.106625
17047,-2.110552764,-0.582914573,0.183879,0.178925,0.168427,0.287391,0.073568,0.10781
17048,-2.070351759,-0.582914573,0.183387,0.178454,0.169057,0.287062,0.073005,0.109034
17049,-2.030150754,-0.582914573,0.182876,0.178008,0.169676,0.286703,0.072439,0.110299
17050,-1.989949749,-0.582914573,0.182344,0.177588,0.170281,0.286312,0.071871,0.111605
17051,-1.949748744,-0.582914573,0.181791,0.177193,0.170872,0.285888,0.071302,0.112954
17052,-1.909547739,-0.582914573,0.181218,0.176825,0.171449,0.285431,0.07073,0.114347
17053,-1.869346734,-0.582914573,0.180623,0.176484,0.17201,0.284939,0.070157,0.115787
17054,-1.829145729,-0.582914573,0.180008,0.17617,0.172556,0.284411,0.069582,0.117274
17055,-1.788944724,-0.582914573,0.179371,0.175883,0.173086,0.283845,0.069006,0.11881
17056,-1.748743719,-0.582914573,0.178713,0.175623,0.173598,0.283242,0.068428,0.120396
17057,-1.708542714,-0.582914573,0.178034,0.175392,0.174092,0.282598,0.067848,0.122035
17058,-1.668341709,-0.582914573,0.177333,0.17519,0.174567,0.281914,0.067267,0.123728
17059,-1.628140704,-0.582914573,0.176611,0.175016,0.175023,0.281187,0.066685,0.125477
17060,-1.587939698,-0.582914573,0.175868,0.174873,0.175458,0.280416,0.066102,0.127284
17061,-1.547738693,-0.582914573,0.175103,0.174759,0.175871,0.279599,0.065518,0.12915
17062,-1.507537688,-0.582914573,0.174316,0.174675,0.176263,0.278736,0.064933,0.131078
17063,-1.467336683,-0.582914573,0.173508,0.174623,0.17663,0.277823,0.064347,0.133069
17064,-1.427135678,-0.582914573,0.172678,0.174602,0.176974,0.276861,0.06376,0.135125
17065,-1.386934673,-0.582914573,0.171826,0.174614,0.177292,0.275846,0.063173,0.13725
17066,-1.346733668,-0.582914573,0.170953,0.174658,0.177584,0.274777,0.062585,0.139443
17067,-1.306532663,-0.582914573,0.170058,0.174736,0.177848,0.273652,0.061997,0.141709
17068,-1.266331658,-0.582914573,0.169141,0.174849,0.178083,0.27247,0.061409,0.144049
17069,-1.226130653,-0.582914573,0.168202,0.174996,0.178288,0.271228,0.06082,0.146465
17070,-1.185929648,-0.582914573,0.167242,0.175179,0.178463,0.269924,0.060232,0.14896
17071,-1.145728643,-0.582914573,0.166261,0.175399,0.178604,0.268556,0.059644,0.151536
17072,-1.105527638,-0.582914573,0.165258,0.175656,0.178712,0.267123,0.059057,0.154195
17073,-1.065326633,-0.582914573,0.164476,0.175963,0.178655,0.265443,0.058554,0.156908
17074,-1.025125628,-0.582914573,0.164206,0.176336,0.178277,0.263308,0.058234,0.159639
17075,-0.984924623,-0.582914573,0.163934,0.176752,0.177848,0.261092,0.057921,0.162453
17076,-0.944723618,-0.582914573,0.163662,0.177211,0.177368,0.258791,0.057613,0.165355
17077,-0.904522613,-0.582914573,0.163274,0.177754,0.176936,0.256651,0.057279,0.168106
17078,-0.864321608,-0.582914573,0.162868,0.17835,0.176475,0.254471,0.056945,0.170891
17079,-0.824120603,-0.582914573,0.162465,0.178993,0.175963,0.252207,0.05662,0.173752
17080,-0.783919598,-0.582914573,0.162065,0.179686,0.175401,0.249855,0.056302,0.17669
17081,-0.743718593,-0.582914573,0.161669,0.180431,0.174787,0.247415,0.055993,0.179706
17082,-0.703517588,-0.582914573,0.161276,0.181228,0.174119,0.244883,0.055691,0.182802
17083,-0.663316583,-0.582914573,0.160887,0.18208,0.173396,0.24226,0.055399,0.185978
17084,-0.623115578,-0.582914573,0.160502,0.18299,0.172616,0.239541,0.055115,0.189236
17085,-0.582914573,-0.582914573,0.160121,0.183958,0.171776,0.236727,0.054841,0.192577
17086,-0.542713568,-0.582914573,0.159744,0.184988,0.170876,0.233814,0.054576,0.196001
17087,-0.502512563,-0.582914573,0.159372,0.186082,0.169914,0.230801,0.054321,0.19951
17088,-0.462311558,-0.582914573,0.159004,0.187243,0.168887,0.227687,0.054076,0.203103
17089,-0.422110553,-0.582914573,0.158641,0.188474,0.167794,0.224469,0.053842,0.206781
17090,-0.381909548,-0.582914573,0.158283,0.189777,0.166632,0.221146,0.053618,0.210544
17091,-0.341708543,-0.582914573,0.1578,0.190701,0.165978,0.218299,0.0533,0.213921
17092,-0.301507538,-0.582914573,0.156679,0.191484,0.165167,0.215538,0.052772,0.218359
17093,-0.261306533,-0.582914573,0.155655,0.192343,0.16432,0.21266,0.052285,0.222736
17094,-0.221105528,-0.582914573,0.154725,0.193283,0.163436,0.209666,0.051839,0.227051
17095,-0.180904523,-0.582914573,0.153887,0.194312,0.16251,0.206555,0.051433,0.231304
17096,-0.140703518,-0.582914573,0.153079,0.194769,0.162085,0.204174,0.05094,0.234954
17097,-0.100502513,-0.582914573,0.152311,0.194692,0.162139,0.202473,0.050373,0.238012
17098,-0.060301508,-0.582914573,0.151635,0.194636,0.162228,0.200748,0.049835,0.240917
17099,-0.020100503,-0.582914573,0.151418,0.194171,0.16324,0.199575,0.049234,0.242361
17100,0.020100503,-0.582914573,0.151437,0.193568,0.164647,0.198599,0.048629,0.243119
17101,0.060301508,-0.582914573,0.15152,0.193026,0.16604,0.197555,0.048062,0.243797
17102,0.100502513,-0.582914573,0.151666,0.192548,0.167412,0.196442,0.047532,0.2444
17103,0.140703518,-0.582914573,0.151873,0.192136,0.16876,0.195257,0.047038,0.244937
17104,0.180904523,-0.582914573,0.151433,0.191565,0.169427,0.194253,0.04649,0.246832
17105,0.221105528,-0.582914573,0.150697,0.190911,0.169767,0.193343,0.045924,0.249358
17106,0.261306533,-0.582914573,0.150279,0.189888,0.170269,0.192314,0.045395,0.251855
17107,0.301507538,-0.582914573,0.150248,0.188398,0.170982,0.191141,0.044902,0.254329
17108,0.341708543,-0.582914573,0.150224,0.18697,0.171665,0.18996,0.044429,0.256753
17109,0.381909548,-0.582914573,0.150207,0.185599,0.172318,0.188771,0.043974,0.25913
17110,0.422110553,-0.582914573,0.150199,0.184286,0.172942,0.187576,0.043536,0.26146
17111,0.462311558,-0.582914573,0.150198,0.183027,0.173538,0.186375,0.043116,0.263746
17112,0.502512563,-0.582914573,0.150206,0.181822,0.174104,0.185167,0.042712,0.265989
17113,0.542713568,-0.582914573,0.150221,0.180668,0.174642,0.183954,0.042325,0.26819
17114,0.582914573,-0.582914573,0.150245,0.179565,0.175151,0.182735,0.041952,0.270352
17115,0.623115578,-0.582914573,0.150277,0.178509,0.175632,0.181511,0.041595,0.272475
17116,0.663316583,-0.582914573,0.150318,0.177501,0.176084,0.180282,0.041253,0.274562
17117,0.703517588,-0.582914573,0.150367,0.176538,0.176509,0.179049,0.040925,0.276613
17118,0.743718593,-0.582914573,0.150424,0.17562,0.176905,0.177812,0.04061,0.27863
17119,0.783919598,-0.582914573,0.150489,0.174744,0.177273,0.17657,0.040309,0.280614
17120,0.824120603,-0.582914573,0.150562,0.17391,0.177614,0.175325,0.040021,0.282567
17121,0.864321608,-0.582914573,0.150644,0.173117,0.177928,0.174077,0.039745,0.284489
17122,0.904522613,-0.582914573,0.150734,0.172362,0.178214,0.172826,0.039481,0.286383
17123,0.944723618,-0.582914573,0.150832,0.171646,0.178473,0.171571,0.039229,0.288249
17124,0.984924623,-0.582914573,0.150937,0.170967,0.178705,0.170314,0.038989,0.290088
17125,1.025125628,-0.582914573,0.15105,0.170323,0.17891,0.169055,0.03876,0.291902
17126,1.065326633,-0.582914573,0.151171,0.169715,0.179089,0.167794,0.038541,0.293691
17127,1.105527638,-0.582914573,0.151299,0.16914,0.179241,0.16653,0.038333,0.295457
17128,1.145728643,-0.582914573,0.151435,0.168598,0.179367,0.165265,0.038135,0.2972
17129,1.185929648,-0.582914573,0.151578,0.168088,0.179467,0.163999,0.037947,0.298922
17130,1.226130653,-0.582914573,0.151728,0.167609,0.179542,0.162731,0.037768,0.300622
17131,1.266331658,-0.582914573,0.151884,0.16716,0.179591,0.161462,0.037598,0.302303
17132,1.306532663,-0.582914573,0.152048,0.166741,0.179615,0.160193,0.037438,0.303965
17133,1.346733668,-0.582914573,0.152218,0.166351,0.179614,0.158923,0.037286,0.305609
17134,1.386934673,-0.582914573,0.152394,0.165988,0.179588,0.157652,0.037143,0.307235
17135,1.427135678,-0.582914573,0.152576,0.165652,0.179538,0.156382,0.037008,0.308844
17136,1.467336683,-0.582914573,0.152765,0.165342,0.179464,0.155111,0.036881,0.310437
17137,1.507537688,-0.582914573,0.152959,0.165059,0.179365,0.153841,0.036761,0.312014
17138,1.547738693,-0.582914573,0.153159,0.1648,0.179244,0.152572,0.03665,0.313576
17139,1.587939698,-0.582914573,0.153365,0.164565,0.179099,0.151303,0.036545,0.315124
17140,1.628140704,-0.582914573,0.153575,0.164354,0.178931,0.150035,0.036448,0.316658
17141,1.668341709,-0.582914573,0.153818,0.163986,0.178779,0.148773,0.036332,0.318313
17142,1.708542714,-0.582914573,0.154085,0.163478,0.178632,0.147516,0.036198,0.320091
17143,1.748743719,-0.582914573,0.154348,0.163008,0.178452,0.146257,0.036073,0.321861
17144,1.788944724,-0.582914573,0.154609,0.162574,0.178239,0.144998,0.035956,0.323625
17145,1.829145729,-0.582914573,0.154867,0.162175,0.177995,0.143737,0.035846,0.32538
17146,1.869346734,-0.582914573,0.155121,0.161811,0.177719,0.142477,0.035744,0.327128
17147,1.909547739,-0.582914573,0.155374,0.161479,0.177414,0.141217,0.035649,0.328868
17148,1.949748744,-0.582914573,0.155624,0.161179,0.177079,0.139957,0.035562,0.330599
17149,1.989949749,-0.582914573,0.155872,0.16091,0.176717,0.138698,0.035481,0.332322
17150,2.030150754,-0.582914573,0.156118,0.16067,0.176328,0.137441,0.035407,0.334036
17151,2.070351759,-0.582914573,0.156363,0.160459,0.175912,0.136185,0.035339,0.335742
17152,2.110552764,-0.582914573,0.156606,0.160276,0.175471,0.134931,0.035278,0.337437
17153,2.150753769,-0.582914573,0.156847,0.160121,0.175006,0.13368,0.035223,0.339124
17154,2.190954774,-0.582914573,0.157087,0.159991,0.174518,0.132431,0.035174,0.3408
17155,2.231155779,-0.582914573,0.157326,0.159886,0.174006,0.131185,0.035131,0.342466
17156,2.271356784,-0.582914573,0.157563,0.159807,0.173473,0.129942,0.035093,0.344122
17157,2.311557789,-0.582914573,0.1578,0.159751,0.172919,0.128702,0.035061,0.345767
17158,2.351758794,-0.582914573,0.158036,0.159718,0.172344,0.127467,0.035034,0.347401
17159,2.391959799,-0.582914573,0.15827,0.159708,0.17175,0.126235,0.035013,0.349024
17160,2.432160804,-0.582914573,0.158505,0.159719,0.171137,0.125007,0.034997,0.350635
17161,2.472361809,-0.582914573,0.158738,0.159752,0.170506,0.123784,0.034985,0.352235
17162,2.512562814,-0.582914573,0.15897,0.159805,0.169858,0.122565,0.034979,0.353823
17163,2.552763819,-0.582914573,0.159203,0.159879,0.169193,0.121351,0.034977,0.355398
17164,2.592964824,-0.582914573,0.159434,0.159972,0.168511,0.120142,0.03498,0.35696
17165,2.633165829,-0.582914573,0.159665,0.160084,0.167815,0.118939,0.034987,0.35851
17166,2.673366834,-0.582914573,0.159895,0.160214,0.167104,0.117741,0.034999,0.360047
17167,2.713567839,-0.582914573,0.160125,0.160363,0.166378,0.116548,0.035015,0.36157
17168,2.753768844,-0.582914573,0.160355,0.160529,0.165639,0.115361,0.035036,0.36308
17169,2.793969849,-0.582914573,0.160584,0.160712,0.164888,0.11418,0.03506,0.364576
17170,2.834170854,-0.582914573,0.160813,0.160911,0.164124,0.113005,0.035089,0.366058
17171,2.874371859,-0.582914573,0.161041,0.161127,0.163348,0.111836,0.035121,0.367526
17172,2.914572864,-0.582914573,0.16127,0.161359,0.162561,0.110674,0.035157,0.368979
17173,2.954773869,-0.582914573,0.161497,0.161606,0.161763,0.109518,0.035197,0.370418
17174,2.994974874,-0.582914573,0.161725,0.161869,0.160955,0.108369,0.035241,0.371842
17175,3.035175879,-0.582914573,0.161952,0.162146,0.160138,0.107226,0.035288,0.37325
17176,3.075376884,-0.582914573,0.162179,0.162437,0.159311,0.10609,0.035339,0.374643
17177,3.115577889,-0.582914573,0.162406,0.162743,0.158475,0.104962,0.035394,0.376021
17178,3.155778894,-0.582914573,0.162632,0.163062,0.157632,0.10384,0.035451,0.377383
17179,3.195979899,-0.582914573,0.162858,0.163395,0.15678,0.102725,0.035512,0.37873
17180,3.236180905,-0.582914573,0.163083,0.163741,0.155921,0.101618,0.035577,0.38006
17181,3.27638191,-0.582914573,0.163309,0.164099,0.155056,0.100518,0.035644,0.381374
17182,3.316582915,-0.582914573,0.163534,0.164471,0.154184,0.099425,0.035715,0.382672
17183,3.35678392,-0.582914573,0.163758,0.164854,0.153305,0.09834,0.035788,0.383953
17184,3.396984925,-0.582914573,0.163983,0.16525,0.152421,0.097263,0.035865,0.385218
17185,3.43718593,-0.582914573,0.164207,0.165658,0.151532,0.096193,0.035945,0.386466
17186,3.477386935,-0.582914573,0.16443,0.166077,0.150638,0.09513,0.036027,0.387698
17187,3.51758794,-0.582914573,0.164653,0.166507,0.149739,0.094076,0.036112,0.388912
17188,3.557788945,-0.582914573,0.164876,0.166949,0.148836,0.093029,0.036201,0.390109
17189,3.59798995,-0.582914573,0.165099,0.167402,0.147929,0.09199,0.036292,0.391289
17190,3.638190955,-0.582914573,0.165321,0.167865,0.147019,0.090959,0.036385,0.392451
17191,3.67839196,-0.582914573,0.165542,0.168339,0.146105,0.089936,0.036482,0.393596
17192,3.718592965,-0.582914573,0.165763,0.168823,0.145188,0.088921,0.03658,0.394724
17193,3.75879397,-0.582914573,0.165984,0.169317,0.144269,0.087914,0.036682,0.395834
17194,3.798994975,-0.582914573,0.166204,0.169821,0.143347,0.086915,0.036786,0.396927
17195,3.83919598,-0.582914573,0.166424,0.170335,0.142423,0.085924,0.036893,0.398001
17196,3.879396985,-0.582914573,0.166643,0.170859,0.141497,0.084942,0.037002,0.399058
17197,3.91959799,-0.582914573,0.166861,0.171392,0.14057,0.083967,0.037113,0.400097
17198,3.959798995,-0.582914573,0.167079,0.171934,0.139641,0.083,0.037227,0.401118
17199,4,-0.582914573,0.167297,0.172486,0.138712,0.082042,0.037343,0.402121
17200,-4,-0.542713568,0.18623,0.225576,0.13309,0.282207,0.095867,0.077029
17201,-3.959798995,-0.542713568,0.186497,0.224127,0.133918,0.282702,0.095454,0.077302
17202,-3.91959799,-0.542713568,0.186753,0.222696,0.134746,0.283186,0.095037,0.077583
17203,-3.879396985,-0.542713568,0.186996,0.221285,0.135574,0.283658,0.094616,0.077872
17204,-3.83919598,-0.542713568,0.187228,0.219891,0.136403,0.284117,0.094192,0.078169
17205,-3.798994975,-0.542713568,0.187447,0.218517,0.137231,0.284565,0.093764,0.078476
17206,-3.75879397,-0.542713568,0.187654,0.217161,0.138061,0.285,0.093333,0.078791
17207,-3.718592965,-0.542713568,0.187848,0.215824,0.13889,0.285423,0.092898,0.079117
17208,-3.67839196,-0.542713568,0.18803,0.214506,0.139719,0.285833,0.09246,0.079452
17209,-3.638190955,-0.542713568,0.188199,0.213207,0.140548,0.286231,0.092018,0.079797
17210,-3.59798995,-0.542713568,0.188355,0.211927,0.141377,0.286615,0.091573,0.080153
17211,-3.557788945,-0.542713568,0.188497,0.210666,0.142206,0.286987,0.091124,0.08052
17212,-3.51758794,-0.542713568,0.188627,0.209425,0.143034,0.287346,0.090672,0.080898
17213,-3.477386935,-0.542713568,0.188742,0.208202,0.143861,0.287691,0.090216,0.081287
17214,-3.43718593,-0.542713568,0.188844,0.206999,0.144688,0.288023,0.089757,0.081689
17215,-3.396984925,-0.542713568,0.188932,0.205816,0.145513,0.288341,0.089295,0.082103
17216,-3.35678392,-0.542713568,0.189006,0.204652,0.146338,0.288645,0.088829,0.08253
17217,-3.316582915,-0.542713568,0.189065,0.203508,0.147161,0.288935,0.08836,0.08297
17218,-3.27638191,-0.542713568,0.18911,0.202384,0.147984,0.289211,0.087887,0.083424
17219,-3.236180905,-0.542713568,0.18914,0.201279,0.148804,0.289472,0.087411,0.083893
17220,-3.195979899,-0.542713568,0.189156,0.200195,0.149623,0.289718,0.086932,0.084375
17221,-3.155778894,-0.542713568,0.189156,0.19913,0.15044,0.28995,0.08645,0.084873
17222,-3.115577889,-0.542713568,0.189142,0.198086,0.151255,0.290166,0.085965,0.085387
17223,-3.075376884,-0.542713568,0.189112,0.197062,0.152067,0.290366,0.085476,0.085917
17224,-3.035175879,-0.542713568,0.189066,0.196059,0.152877,0.29055,0.084985,0.086464
17225,-2.994974874,-0.542713568,0.189004,0.195076,0.153684,0.290718,0.08449,0.087027
17226,-2.954773869,-0.542713568,0.188927,0.194115,0.154488,0.290869,0.083992,0.087609
17227,-2.914572864,-0.542713568,0.188834,0.193173,0.155289,0.291003,0.083491,0.088209
17228,-2.874371859,-0.542713568,0.188724,0.192253,0.156087,0.29112,0.082987,0.088829
17229,-2.834170854,-0.542713568,0.188598,0.191355,0.15688,0.291219,0.082481,0.089468
17230,-2.793969849,-0.542713568,0.188455,0.190477,0.15767,0.2913,0.081971,0.090127
17231,-2.753768844,-0.542713568,0.188295,0.189621,0.158455,0.291362,0.081458,0.090808
17232,-2.713567839,-0.542713568,0.188119,0.188787,0.159236,0.291406,0.080943,0.09151
17233,-2.673366834,-0.542713568,0.187925,0.187974,0.160012,0.291429,0.080425,0.092235
17234,-2.633165829,-0.542713568,0.187714,0.187184,0.160783,0.291433,0.079904,0.092983
17235,-2.592964824,-0.542713568,0.187485,0.186416,0.161548,0.291416,0.07938,0.093755
17236,-2.552763819,-0.542713568,0.187239,0.18567,0.162307,0.291378,0.078854,0.094552
17237,-2.512562814,-0.542713568,0.186975,0.184947,0.16306,0.291319,0.078325,0.095374
17238,-2.472361809,-0.542713568,0.186693,0.184247,0.163806,0.291237,0.077794,0.096223
17239,-2.432160804,-0.542713568,0.186393,0.183569,0.164546,0.291132,0.07726,0.0971
17240,-2.391959799,-0.542713568,0.186074,0.182916,0.165278,0.291004,0.076724,0.098005
17241,-2.351758794,-0.542713568,0.185738,0.182285,0.166002,0.290851,0.076186,0.098939
17242,-2.311557789,-0.542713568,0.185382,0.181679,0.166718,0.290674,0.075645,0.099903
17243,-2.271356784,-0.542713568,0.185008,0.181096,0.167425,0.29047,0.075102,0.100899
17244,-2.231155779,-0.542713568,0.184615,0.180538,0.168123,0.290241,0.074557,0.101927
17245,-2.190954774,-0.542713568,0.184203,0.180004,0.168811,0.289984,0.074009,0.102988
17246,-2.150753769,-0.542713568,0.183773,0.179495,0.169489,0.289699,0.07346,0.104084
17247,-2.110552764,-0.542713568,0.183322,0.179012,0.170157,0.289385,0.072909,0.105216
17248,-2.070351759,-0.542713568,0.182853,0.178554,0.170813,0.289041,0.072356,0.106384
17249,-2.030150754,-0.542713568,0.182364,0.178121,0.171458,0.288666,0.071801,0.107591
17250,-1.989949749,-0.542713568,0.181855,0.177715,0.17209,0.288259,0.071244,0.108836
17251,-1.949748744,-0.542713568,0.181327,0.177336,0.172709,0.287819,0.070686,0.110123
17252,-1.909547739,-0.542713568,0.180779,0.176983,0.173315,0.287345,0.070126,0.111451
17253,-1.869346734,-0.542713568,0.180212,0.176658,0.173906,0.286837,0.069565,0.112823
17254,-1.829145729,-0.542713568,0.179624,0.17636,0.174482,0.286291,0.069002,0.11424
17255,-1.788944724,-0.542713568,0.179016,0.176091,0.175043,0.285708,0.068439,0.115703
17256,-1.748743719,-0.542713568,0.178389,0.17585,0.175588,0.285086,0.067874,0.117213
17257,-1.708542714,-0.542713568,0.177741,0.175638,0.176115,0.284424,0.067308,0.118773
17258,-1.668341709,-0.542713568,0.177073,0.175456,0.176625,0.283721,0.066741,0.120384
17259,-1.628140704,-0.542713568,0.176385,0.175304,0.177115,0.282974,0.066173,0.122047
17260,-1.587939698,-0.542713568,0.175677,0.175183,0.177586,0.282183,0.065605,0.123765
17261,-1.547738693,-0.542713568,0.174949,0.175093,0.178037,0.281346,0.065036,0.125539
17262,-1.507537688,-0.542713568,0.174201,0.175035,0.178467,0.280461,0.064466,0.12737
17263,-1.467336683,-0.542713568,0.173432,0.175009,0.178874,0.279527,0.063896,0.129262
17264,-1.427135678,-0.542713568,0.172643,0.175017,0.179257,0.278542,0.063326,0.131214
17265,-1.386934673,-0.542713568,0.171834,0.175058,0.179617,0.277505,0.062756,0.13323
17266,-1.346733668,-0.542713568,0.171005,0.175134,0.179951,0.276412,0.062186,0.135312
17267,-1.306532663,-0.542713568,0.170155,0.175246,0.180258,0.275263,0.061617,0.137461
17268,-1.266331658,-0.542713568,0.169286,0.175394,0.180538,0.274056,0.061047,0.13968
17269,-1.226130653,-0.542713568,0.168397,0.175579,0.180788,0.272788,0.060479,0.14197
17270,-1.185929648,-0.542713568,0.167487,0.175802,0.181009,0.271457,0.059911,0.144334
